Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"287.14435","Pseudomonas aeruginosa strain SP3422",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3422",,,,"MLST.paeruginosa.3617",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310650",,,"JAGIMV000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","118.06x","SPAdes v. 3.14.1",,,72,6406866,66.44824,4,705390,59,3,,6077,94.39,91.8,0.88,99.34,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:25:40.300Z","2021-04-25T13:25:40.300Z"
"287.14436","Pseudomonas aeruginosa strain SP3430",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3430",,,,"MLST.paeruginosa.1601",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310647",,,"JAGIMS000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","110.68x","SPAdes v. 3.14.1",,,578,7231673,65.62048,39,50700,59,3,,7445,92.95,88.25,9.47,97.79,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:28:57.065Z","2021-04-25T13:28:57.065Z"
"287.14437","Pseudomonas aeruginosa strain SP3177",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3177",,,,"MLST.paeruginosa.277",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310642",,,"JAGIMN000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","104.42x","SPAdes v. 3.14.1",,,81,6908959,65.97651,8,367371,61,3,,6614,93.91,90.66,3.4,98.73,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:29:31.099Z","2021-04-25T13:29:31.099Z"
"287.14438","Pseudomonas aeruginosa strain SP3372",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3372",,,,"MLST.Pseudomonas_aeruginosa.639",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310644",,,"JAGIMP000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","106.43x","SPAdes v. 3.14.1",,,110,6413190,66.31778,7,240303,59,3,,6137,94.39,91.98,0.79,99.11,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:28:53.236Z","2021-04-25T13:28:53.236Z"
"287.14439","Pseudomonas aeruginosa strain SP3230",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3230",,,,"MLST.paeruginosa.357",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310640",,,"JAGIML000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","68.14x","SPAdes v. 3.14.1",,,87,6691103,65.9365,6,355051,58,3,,6485,94.27,91.38,1.66,99.06,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:29:07.845Z","2021-04-25T13:29:07.845Z"
"287.14440","Pseudomonas aeruginosa strain SP3218",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3218",,,,"MLST.paeruginosa.3616",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310643",,,"JAGIMO000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","87.81x","SPAdes v. 3.14.1",,,189,6714891,66.06888,9,249883,64,3,,6638,94.33,91.86,2.29,99.11,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:29:09.987Z","2021-04-25T13:29:09.987Z"
"287.14441","Pseudomonas aeruginosa strain SP2931",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP2931",,,,"MLST.paeruginosa.207",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310645",,,"JAGIMQ000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","66.8x","SPAdes v. 3.14.1",,,71,6600333,66.187904,7,318531,64,3,,6391,94.15,91.5,1.62,99.01,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:29:20.607Z","2021-04-25T13:29:20.607Z"
"287.14442","Pseudomonas aeruginosa strain SP3355",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3355",,,,"MLST.paeruginosa.1203",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310638",,,"JAGIMJ000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","122.13x","SPAdes v. 3.14.1",,,118,6838067,65.96249,8,290385,61,2,,6660,94.09,91.14,2.61,98.55,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:29:05.067Z","2021-04-25T13:29:05.067Z"
"287.14443","Pseudomonas aeruginosa strain SP3261",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3261",,,,"MLST.paeruginosa.571",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310635",,,"JAGIMG000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","139.71x","SPAdes v. 3.14.1",,,111,6309874,66.48296,7,267018,59,1,,5984,94.45,91.92,0.88,98.78,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:28:50.999Z","2021-04-25T13:28:50.999Z"
"287.14444","Pseudomonas aeruginosa strain SP3081",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3081",,,,"MLST.paeruginosa.207",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310639",,,"JAGIMK000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","151.49x","SPAdes v. 3.14.1",,,85,6580099,66.19171,5,434630,63,3,,6365,94.15,91.5,1.8,99.01,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:29:48.924Z","2021-04-25T13:29:48.924Z"
"287.14446","Pseudomonas aeruginosa strain SP3260",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3260",,,,"MLST.paeruginosa.1203",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310637",,,"JAGIMI000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","153.72x","SPAdes v. 3.14.1",,,118,6838152,65.96188,8,289665,61,1,,6661,94.09,91.14,2.61,98.55,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:29:59.183Z","2021-04-25T13:29:59.183Z"
"287.14447","Pseudomonas aeruginosa strain SP3254",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3254",,,,"MLST.paeruginosa.357",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310632",,,"JAGIMD000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","115.63x","SPAdes v. 3.14.1",,,100,6489925,66.31843,7,290753,59,3,,6215,94.39,91.74,1.71,99.11,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:29:15.090Z","2021-04-25T13:29:15.090Z"
"287.14448","Pseudomonas aeruginosa strain SP3223",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3223",,,,"MLST.paeruginosa.1203",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310633",,,"JAGIME000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","111.2x","SPAdes v. 3.14.1",,,115,7188893,65.49096,8,301909,59,1,,7142,93.97,90.72,3.36,98.55,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:34:19.158Z","2021-04-25T13:34:19.158Z"
"287.14449","Pseudomonas aeruginosa strain SP3350",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3350",,,,"MLST.paeruginosa.207",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310636",,,"JAGIMH000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","102.02x","SPAdes v. 3.14.1",,,68,6542178,66.214554,6,422406,64,3,,6303,94.15,91.5,1.57,99.01,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:33:43.340Z","2021-04-25T13:33:43.340Z"
"287.14450","Pseudomonas aeruginosa strain SP2824",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP2824",,,,"MLST.Pseudomonas_aeruginosa.244",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310627",,,"JAGILY000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","132.24x","SPAdes v. 3.14.1",,,69,6333343,66.44017,5,481412,58,3,,6009,94.39,92.1,0.75,99.39,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:28:46.911Z","2021-04-25T13:28:46.911Z"
"287.14451","Pseudomonas aeruginosa strain SP3080",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3080",,,,"MLST.paeruginosa.1601",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310634",,,"JAGIMF000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","158.75x","SPAdes v. 3.14.1",,,93,6455246,66.36928,7,382675,58,3,,6173,94.33,91.8,0.84,98.87,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:33:37.419Z","2021-04-25T13:33:37.419Z"
"287.14452","Pseudomonas aeruginosa strain SP3012",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3012",,,,"MLST.paeruginosa.1203",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310631",,,"JAGIMC000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","103.44x","SPAdes v. 3.14.1",,,112,6836412,65.96548,8,290385,59,4,,6656,94.09,91.14,2.38,98.55,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:29:46.873Z","2021-04-25T13:29:46.873Z"
"287.14453","Pseudomonas aeruginosa strain SP3279",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3279",,,,"MLST.Pseudomonas_aeruginosa.2143",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310630",,,"JAGIMB000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","87.19x","SPAdes v. 3.14.1",,,86,6573896,66.194275,7,329302,60,3,,6254,94.58,91.92,1.34,99.34,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:33:35.408Z","2021-04-25T13:33:35.408Z"
"287.14454","Pseudomonas aeruginosa strain SP2884",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP2884",,,,"MLST.paeruginosa.277",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310629",,,"JAGIMA000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","125.19x","SPAdes v. 3.14.1",,,76,6910032,65.975845,8,370675,61,3,,6613,93.91,90.66,3.49,98.73,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:30:04.200Z","2021-04-25T13:30:04.200Z"
"287.14455","Pseudomonas aeruginosa strain SP3198",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3198",,,,"MLST.paeruginosa.1203",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310628",,,"JAGILZ000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","107.09x","SPAdes v. 3.14.1",,,107,6778694,66.052986,7,289665,61,2,,6582,94.09,91.2,2.34,98.55,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:33:15.996Z","2021-04-25T13:33:15.996Z"
"287.14456","Pseudomonas aeruginosa strain SP2525",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP2525",,,,"MLST.paeruginosa.357",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310625",,,"JAGILW000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","101.64x","SPAdes v. 3.14.1",,,85,6494460,66.319786,6,398092,59,3,,6205,94.39,91.74,1.66,99.11,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:29:35.849Z","2021-04-25T13:29:35.849Z"
"287.14457","Pseudomonas aeruginosa strain SP3083",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP3083",,,,"MLST.paeruginosa.357",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310624",,,"JAGILV000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","107.87x","SPAdes v. 3.14.1",,,84,6702182,65.93114,6,369188,58,3,,6493,94.27,91.38,1.62,99.06,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:29:17.714Z","2021-04-25T13:29:17.714Z"
"287.14458","Pseudomonas aeruginosa strain SP2514",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","SP2514",,,,"MLST.paeruginosa.316",,,,,,,,,,,,,,,,"Good","2021-04-06T00:00:00Z",,,"PRJNA714506","SAMN18310626",,,"JAGILX000000000","Christian Medical College, Vellore","WGS","Illumina HiSeq","78.2x","SPAdes v. 3.14.1",,,63,6460675,66.29843,5,445105,58,3,,6131,94.15,91.56,0.84,99.06,,"Respiratory specimen",,"2020",2020,,"India",,,,"Asia","India: Vellore",,"Homo sapiens","Human",,,"Pnuemonia","Human",,,,"collected_by:Christian Medical College","The prevalence of secondary bacterial infections in COVID19 patients and its impact on clinical outcome were studied.","2021-04-25T13:28:59.375Z","2021-04-25T13:28:59.375Z"
